sample_id,region,modality,raster_file,source_file,class_name,class_id,class_label_ru,n_objects_in_patch,classes_in_patch,height,width,crop_size,obj_w_px,obj_h_px,target_fits_inside,touches_border,used_crs_fallback,mask_bg_pixels,mask_kurgany_tselye_pixels,has_kurgany_tselye,mask_kurgany_povrezhdennye_pixels,has_kurgany_povrezhdennye,mask_gorodishcha_pixels,has_gorodishcha,mask_fortifikatsii_pixels,has_fortifikatsii,mask_arkhitektury_pixels,has_arkhitektury
003008,120_Курганы_1,SpOr,01_Курганы_1_SpOr_спутник.tif,Курганы_1_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,kurgany_povrezhdennye,256,256,256,55.89134155697168,64.85152420719562,True,False,False,59136,0,False,6400,True,0,False,0,False,0,False
003013,120_Курганы_1,SpOr,01_Курганы_1_SpOr_спутник.tif,Курганы_1_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,10,kurgany_povrezhdennye,256,256,256,42.28179637523459,54.31207144574737,True,False,False,56471,0,False,9065,True,0,False,0,False,0,False
003014,120_Курганы_1,SpOr,01_Курганы_1_SpOr_спутник.tif,Курганы_1_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,45.89269250795251,102.0262936410799,True,False,False,53365,0,False,12171,True,0,False,0,False,0,False
003015,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,256,256,256,56.2786229914637,70.58781633362393,True,False,False,60596,0,False,4940,True,0,False,0,False,0,False
003016,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,kurgany_povrezhdennye,256,256,256,36.60207511963476,38.77209836669927,True,False,False,61915,0,False,3621,True,0,False,0,False,0,False
003017,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,256,256,256,49.38287778164697,55.24576859691816,True,False,False,59573,0,False,5963,True,0,False,0,False,0,False
003018,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,11,kurgany_povrezhdennye,256,256,256,19.309813646323768,23.20691843045677,True,False,False,62966,0,False,2570,True,0,False,0,False,0,False
003019,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,12,kurgany_povrezhdennye,256,256,256,19.972946491224832,26.536364664903846,True,False,False,62624,0,False,2912,True,0,False,0,False,0,False
003020,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,12,kurgany_povrezhdennye,256,256,256,20.04096456353122,21.62302043218064,True,False,False,62506,0,False,3030,True,0,False,0,False,0,False
003021,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,13,kurgany_povrezhdennye,256,256,256,16.27409636637413,17.763137525985453,True,False,False,62477,0,False,3059,True,0,False,0,False,0,False
003022,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,14,kurgany_povrezhdennye,256,256,256,17.210814618518583,17.23260973248079,True,False,False,62128,0,False,3408,True,0,False,0,False,0,False
003023,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,14,kurgany_povrezhdennye,256,256,256,18.06805338370384,20.51931042547325,True,False,False,62078,0,False,3458,True,0,False,0,False,0,False
003024,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,14,kurgany_povrezhdennye,256,256,256,16.655124076190692,23.50932448655758,True,False,False,62212,0,False,3324,True,0,False,0,False,0,False
003025,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,11,kurgany_povrezhdennye,256,256,256,17.61947647054389,26.858985800314706,True,False,False,62794,0,False,2742,True,0,False,0,False,0,False
003026,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,7,kurgany_povrezhdennye,256,256,256,17.860471096783524,19.976704763672146,True,False,False,63768,0,False,1768,True,0,False,0,False,0,False
003027,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,14,kurgany_povrezhdennye,256,256,256,15.683493703771076,22.12856674745091,True,False,False,62078,0,False,3458,True,0,False,0,False,0,False
003028,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,16.816002692955742,23.20054430846444,True,False,False,64015,0,False,1521,True,0,False,0,False,0,False
003029,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,21.427314888047,26.565751356792887,True,False,False,64010,0,False,1526,True,0,False,0,False,0,False
003030,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,256,256,256,21.563411540186213,29.975598921279342,True,False,False,64394,0,False,1142,True,0,False,0,False,0,False
003031,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,13,kurgany_povrezhdennye,256,256,256,11.748572185870072,17.365808771834807,True,False,False,63742,0,False,1794,True,0,False,0,False,0,False
003032,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,14,kurgany_povrezhdennye,256,256,256,11.85637516369022,17.82341512668704,True,False,False,63462,0,False,2074,True,0,False,0,False,0,False
003033,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,13,kurgany_povrezhdennye,256,256,256,10.810242258337068,16.022438010332493,True,False,False,63742,0,False,1794,True,0,False,0,False,0,False
003034,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,13,kurgany_povrezhdennye,256,256,256,14.817647747970671,16.779398508512614,True,False,False,63742,0,False,1794,True,0,False,0,False,0,False
003035,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,13,kurgany_povrezhdennye,256,256,256,14.500940459555489,16.51761456580165,True,False,False,63742,0,False,1794,True,0,False,0,False,0,False
003036,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,13,kurgany_povrezhdennye,256,256,256,14.174619153009536,17.10415881946196,True,False,False,63742,0,False,1794,True,0,False,0,False,0,False
003037,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,13,kurgany_povrezhdennye,256,256,256,13.12119200606849,15.719919695100664,True,False,False,63742,0,False,1794,True,0,False,0,False,0,False
003038,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,13,kurgany_povrezhdennye,256,256,256,12.68320429659807,12.865477591921168,True,False,False,63742,0,False,1794,True,0,False,0,False,0,False
003039,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,14,kurgany_povrezhdennye,256,256,256,14.413238307103796,14.03890387028724,True,False,False,63563,0,False,1973,True,0,False,0,False,0,False
003040,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,13,kurgany_povrezhdennye,256,256,256,10.745881183470868,13.74532410337215,True,False,False,63742,0,False,1794,True,0,False,0,False,0,False
003041,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,14,kurgany_povrezhdennye,256,256,256,11.295347168324106,13.281818749817525,True,False,False,63693,0,False,1843,True,0,False,0,False,0,False
003042,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,15,kurgany_povrezhdennye,256,256,256,11.12911799880707,15.432880254903171,True,False,False,63560,0,False,1976,True,0,False,0,False,0,False
003043,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,13,kurgany_povrezhdennye,256,256,256,9.236779602510902,14.861799083396226,True,False,False,63742,0,False,1794,True,0,False,0,False,0,False
003044,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,256,256,256,13.331796297784878,26.01361588871493,True,False,False,64614,0,False,922,True,0,False,0,False,0,False
003045,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,11,kurgany_povrezhdennye,256,256,256,12.834233480594994,12.713650194582687,True,False,False,62866,0,False,2670,True,0,False,0,False,0,False
003046,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,11,kurgany_povrezhdennye,256,256,256,12.056604831553283,12.514959713050384,True,False,False,62982,0,False,2554,True,0,False,0,False,0,False
003047,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,12,kurgany_povrezhdennye,256,256,256,13.8208638779148,16.251756880666434,True,False,False,62624,0,False,2912,True,0,False,0,False,0,False
003048,121_Курганы_2,SpOr,01_Курганы_2_SpOr_спутник.tif,Курганы_2_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,9,kurgany_povrezhdennye,256,256,256,13.118503853936865,17.9623328684352,True,False,False,63690,0,False,1846,True,0,False,0,False,0,False
003122,124_Курганы_5,SpOr,01_Курганы_5_SpOr_спутник.tif,Курганы_5_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,256,256,256,36.11547578712693,39.48226981682576,True,False,False,62069,0,False,3467,True,0,False,0,False,0,False
003123,124_Курганы_5,SpOr,01_Курганы_5_SpOr_спутник.tif,Курганы_5_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,36.64785641263098,39.85875874756233,True,False,False,61394,0,False,4142,True,0,False,0,False,0,False
003124,124_Курганы_5,SpOr,01_Курганы_5_SpOr_спутник.tif,Курганы_5_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,8,kurgany_povrezhdennye,256,256,256,41.9149216269073,38.83857698238593,True,False,False,59925,0,False,5611,True,0,False,0,False,0,False
003125,124_Курганы_5,SpOr,01_Курганы_5_SpOr_спутник.tif,Курганы_5_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,8,kurgany_povrezhdennye,256,256,256,24.575431191309907,27.456061921338804,True,False,False,59371,0,False,6165,True,0,False,0,False,0,False
003126,124_Курганы_5,SpOr,01_Курганы_5_SpOr_спутник.tif,Курганы_5_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,9,kurgany_povrezhdennye,256,256,256,33.35929865149363,33.54324882628528,True,False,False,59797,0,False,5739,True,0,False,0,False,0,False
003127,124_Курганы_5,SpOr,01_Курганы_5_SpOr_спутник.tif,Курганы_5_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,8,kurgany_povrezhdennye,256,256,256,18.956034351473743,19.559811571773636,True,False,False,60110,0,False,5426,True,0,False,0,False,0,False
003128,124_Курганы_5,SpOr,01_Курганы_5_SpOr_спутник.tif,Курганы_5_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,8,kurgany_povrezhdennye,256,256,256,15.51168766111167,18.19812652402145,True,False,False,60276,0,False,5260,True,0,False,0,False,0,False
003129,124_Курганы_5,SpOr,01_Курганы_5_SpOr_спутник.tif,Курганы_5_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,8,kurgany_povrezhdennye,256,256,256,25.698713745520337,20.93021807132867,True,False,False,60378,0,False,5158,True,0,False,0,False,0,False
003130,124_Курганы_5,SpOr,01_Курганы_5_SpOr_спутник.tif,Курганы_5_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,7,kurgany_povrezhdennye,256,256,256,14.073752739965762,14.742857726338382,True,False,False,61718,0,False,3818,True,0,False,0,False,0,False
003131,124_Курганы_5,SpOr,01_Курганы_5_SpOr_спутник.tif,Курганы_5_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,7,kurgany_povrezhdennye,256,256,256,50.30979218494911,49.423729162532574,True,False,False,61307,0,False,4229,True,0,False,0,False,0,False
003132,124_Курганы_5,SpOr,01_Курганы_5_SpOr_спутник.tif,Курганы_5_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,256,256,256,28.323064195383225,35.60878430149679,True,False,False,64703,0,False,833,True,0,False,0,False,0,False
003134,124_Курганы_5,SpOr,01_Курганы_5_SpOr_спутник.tif,Курганы_5_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,256,256,256,21.23549788197517,20.723568127743945,True,False,False,65203,0,False,333,True,0,False,0,False,0,False
003136,125_Курганы_6,SpOr,01_Курганы_6_SpOr_спутник.tif,Курганы_6_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye,308,308,308,145.40616603764636,153.27058785339338,True,False,False,72509,0,False,22355,True,0,False,0,False,0,False
003137,125_Курганы_6,SpOr,01_Курганы_6_SpOr_спутник.tif,Курганы_6_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,298,298,298,110.74390824742,148.26434161031122,True,False,False,70484,0,False,18320,True,0,False,0,False,0,False
003138,125_Курганы_6,SpOr,01_Курганы_6_SpOr_спутник.tif,Курганы_6_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,256,256,256,42.27400410802249,50.88182045777221,True,False,False,61084,0,False,4452,True,0,False,0,False,0,False
003139,125_Курганы_6,SpOr,01_Курганы_6_SpOr_спутник.tif,Курганы_6_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,52.65031697876548,59.03412916268972,True,False,False,58224,0,False,7312,True,0,False,0,False,0,False
003140,125_Курганы_6,SpOr,01_Курганы_6_SpOr_спутник.tif,Курганы_6_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,6,kurgany_povrezhdennye,256,256,256,54.95090833534416,47.125798816037,True,False,False,56646,0,False,8890,True,0,False,0,False,0,False
003141,125_Курганы_6,SpOr,01_Курганы_6_SpOr_спутник.tif,Курганы_6_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,63.86056541108522,55.34325859102651,True,False,False,56962,0,False,8574,True,0,False,0,False,0,False
003142,125_Курганы_6,SpOr,01_Курганы_6_SpOr_спутник.tif,Курганы_6_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,kurgany_povrezhdennye,256,256,256,58.02829239163152,61.12940185068745,True,False,False,56382,0,False,9154,True,0,False,0,False,0,False
003143,125_Курганы_6,SpOr,01_Курганы_6_SpOr_спутник.tif,Курганы_6_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,kurgany_povrezhdennye,256,256,256,53.27396163167366,70.71507226753002,True,False,False,56377,0,False,9159,True,0,False,0,False,0,False
003145,125_Курганы_6,SpOr,01_Курганы_6_SpOr_спутник.tif,Курганы_6_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye,256,256,256,55.90103935623479,75.5412415501662,True,False,False,59102,0,False,6434,True,0,False,0,False,0,False
003146,125_Курганы_6,SpOr,01_Курганы_6_SpOr_спутник.tif,Курганы_6_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye,256,256,256,55.931203892863614,72.90390050447203,True,False,False,59102,0,False,6434,True,0,False,0,False,0,False
003147,125_Курганы_6,SpOr,01_Курганы_6_SpOr_спутник.tif,Курганы_6_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,6,kurgany_povrezhdennye,256,256,256,37.58949303366971,44.57738044761855,True,False,False,62034,0,False,3502,True,0,False,0,False,0,False
003150,125_Курганы_6,SpOr,01_Курганы_6_SpOr_спутник.tif,Курганы_6_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,37.45205199481165,38.74474701876492,True,False,False,60494,0,False,5042,True,0,False,0,False,0,False
003152,126_Курганы_7,SpOr,01_Курганы_7_SpOr_спутник.tif,Курганы_7_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,440,440,440,219.45581241325317,190.16243001104928,True,False,False,163194,0,False,30406,True,0,False,0,False,0,False
003154,127_Курганы_8,SpOr,01_Курганы_8_SpOr_спутник.tif,Курганы_8_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,50.277640656718944,42.84436969181627,True,False,False,59218,0,False,6318,True,0,False,0,False,0,False
003155,127_Курганы_8,SpOr,01_Курганы_8_SpOr_спутник.tif,Курганы_8_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,kurgany_povrezhdennye,256,256,256,51.06145277806044,44.058138735539984,True,False,False,60579,0,False,4957,True,0,False,0,False,0,False
003156,127_Курганы_8,SpOr,01_Курганы_8_SpOr_спутник.tif,Курганы_8_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,64.03103875805033,64.51131779228653,True,False,False,59142,0,False,6394,True,0,False,0,False,0,False
003157,127_Курганы_8,SpOr,01_Курганы_8_SpOr_спутник.tif,Курганы_8_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,kurgany_povrezhdennye,256,256,256,57.56373925158512,53.54832370501785,True,False,False,59995,0,False,5541,True,0,False,0,False,0,False
003158,127_Курганы_8,SpOr,01_Курганы_8_SpOr_спутник.tif,Курганы_8_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye,256,256,256,51.688904116233296,53.10231278044634,True,False,False,62786,0,False,2750,True,0,False,0,False,0,False
003159,127_Курганы_8,SpOr,01_Курганы_8_SpOr_спутник.tif,Курганы_8_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,41.127730615412965,42.02445549228283,True,False,False,60040,0,False,5496,True,0,False,0,False,0,False
003162,127_Курганы_8,SpOr,01_Курганы_8_SpOr_спутник.tif,Курганы_8_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,256,256,256,94.09304525575972,103.2042446422184,True,False,False,58448,0,False,7088,True,0,False,0,False,0,False
003163,127_Курганы_8,SpOr,01_Курганы_8_SpOr_спутник.tif,Курганы_8_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,256,256,256,82.49658997346845,84.03115884005346,True,False,False,57545,0,False,7991,True,0,False,0,False,0,False
003164,127_Курганы_8,SpOr,01_Курганы_8_SpOr_спутник.tif,Курганы_8_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,256,256,256,51.84917221222123,41.60402521504414,True,False,False,63858,0,False,1678,True,0,False,0,False,0,False
003166,127_Курганы_8,SpOr,01_Курганы_8_SpOr_спутник.tif,Курганы_8_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,32.94074229752964,32.82607457650399,True,False,False,58608,0,False,6928,True,0,False,0,False,0,False
003167,127_Курганы_8,SpOr,01_Курганы_8_SpOr_спутник.tif,Курганы_8_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,7,kurgany_povrezhdennye,256,256,256,34.56583139096015,33.034308350800615,True,False,False,57433,0,False,8103,True,0,False,0,False,0,False
003168,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,256,256,256,71.98132746341695,65.7762341460389,True,False,False,61894,0,False,3642,True,0,False,0,False,0,False
003169,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,7,kurgany_povrezhdennye;kurgany_tselye,256,256,256,29.85698493319735,30.36327808806496,True,False,False,58610,1788,True,5138,True,0,False,0,False,0,False
003171,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye;kurgany_tselye,256,256,256,68.51251253958023,54.68084594426619,True,False,False,57391,4973,True,3172,True,0,False,0,False,0,False
003172,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,6,kurgany_povrezhdennye;kurgany_tselye,256,256,256,71.79609967749259,77.32355384728088,True,False,False,51645,6338,True,7553,True,0,False,0,False,0,False
003173,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye;kurgany_tselye,256,256,256,54.13974112473713,54.11498240620013,True,False,False,49944,8753,True,6839,True,0,False,0,False,0,False
003174,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,6,kurgany_povrezhdennye;kurgany_tselye,256,256,256,34.97013168569945,29.78256728924123,True,False,False,55085,3924,True,6527,True,0,False,0,False,0,False
003175,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,6,kurgany_povrezhdennye,256,256,256,27.92935012361593,27.97027662338421,True,False,False,61104,0,False,4432,True,0,False,0,False,0,False
003176,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,256,256,256,57.52574429969814,48.44009886156923,True,False,False,62266,0,False,3270,True,0,False,0,False,0,False
003177,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_целые.geojson,kurgany_tselye,1,курганы_целые,3,kurgany_tselye,256,256,256,80.17833374868859,98.08250710873224,True,False,False,57395,8141,True,0,False,0,False,0,False,0,False
003178,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_целые.geojson,kurgany_tselye,1,курганы_целые,3,kurgany_tselye,256,256,256,53.81032894674784,54.523680938431255,True,False,False,55604,9932,True,0,False,0,False,0,False,0,False
003179,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_целые.geojson,kurgany_tselye,1,курганы_целые,5,kurgany_povrezhdennye;kurgany_tselye,256,256,256,72.42079731784052,68.3265534471605,True,False,False,56574,4968,True,3994,True,0,False,0,False,0,False
003180,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_целые.geojson,kurgany_tselye,1,курганы_целые,6,kurgany_povrezhdennye;kurgany_tselye,256,256,256,81.11471051120076,91.59521257535964,True,False,False,52304,8448,True,4784,True,0,False,0,False,0,False
003181,128_Курганы_9,SpOr,01_Курганы_9_SpOr_спутник.tif,Курганы_9_SpOr_курганы_целые.geojson,kurgany_tselye,1,курганы_целые,4,kurgany_povrezhdennye;kurgany_tselye,256,256,256,76.97654810280379,68.55447877310517,True,False,False,52393,7515,True,5628,True,0,False,0,False,0,False
003182,129_Курганы_10,SpOr,01_Курганы_10_SpOr_спутник.tif,Курганы_10_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,47.01656154570511,45.5113224589342,True,False,False,61938,0,False,3598,True,0,False,0,False,0,False
003183,129_Курганы_10,SpOr,01_Курганы_10_SpOr_спутник.tif,Курганы_10_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,6,kurgany_povrezhdennye,256,256,256,31.95149744077388,29.12417198496337,True,False,False,60955,0,False,4581,True,0,False,0,False,0,False
