image_id,decision,reason,comment,updated_at
val_val_001384,keep,,,2026-06-17T19:19:20
val_val_001385,keep,,,2026-06-17T19:19:24
val_val_001386,keep,,,2026-06-17T19:19:28
val_val_001387,keep,,,2026-06-17T19:19:31
val_val_001388,keep,,,2026-06-17T19:19:36
val_val_001389,keep,,,2026-06-17T19:19:39
val_val_001390,keep,,,2026-06-17T19:19:44
val_val_001391,keep,,,2026-06-17T19:19:48
val_val_001392,keep,,,2026-06-17T19:19:52
val_val_001393,keep,,,2026-06-17T19:19:59
val_val_001394,keep,,,2026-06-17T19:20:03
val_val_001395,keep,,,2026-06-17T19:20:07
val_val_001396,keep,,,2026-06-17T19:20:10
val_val_001397,keep,,,2026-06-17T19:20:15
val_val_001398,remove_image,,,2026-06-17T19:20:18
val_val_001399,keep,,,2026-06-17T19:20:34
val_val_001400,keep,,,2026-06-17T19:20:42
val_val_001401,keep,,,2026-06-17T19:20:47
val_val_001402,keep,,,2026-06-17T19:20:51
val_val_001403,keep,,,2026-06-17T19:20:53
val_val_001404,keep,,,2026-06-17T19:20:57
val_val_001405,keep,,,2026-06-17T19:21:00
val_val_001406,keep,,,2026-06-17T19:21:05
val_val_001407,keep,,,2026-06-17T19:21:08
val_val_001408,keep,,,2026-06-17T19:21:12
val_val_001409,keep,,,2026-06-17T19:21:17
val_val_001410,remove_image,,,2026-06-17T19:21:20
val_val_001411,remove_image,,,2026-06-17T19:21:26
val_val_001412,remove_image,,,2026-06-17T19:21:29
val_val_001413,remove_image,,,2026-06-17T19:21:35
val_val_001414,remove_image,,,2026-06-17T19:21:38
val_val_001415,remove_image,,,2026-06-17T19:21:42
val_val_001416,remove_image,,,2026-06-17T19:21:49
val_val_001417,keep,,,2026-06-17T19:21:52
val_val_001418,remove_image,,,2026-06-17T19:21:57
val_val_001419,keep,,,2026-06-17T19:22:23
val_val_001420,keep,,,2026-06-17T19:22:35
val_val_001421,remove_image,,,2026-06-17T19:22:43
val_val_001422,remove_image,,,2026-06-17T21:19:00
val_val_001423,remove_image,,,2026-06-17T19:22:54
val_val_001424,keep,,,2026-06-17T19:22:59
val_val_001425,keep,,,2026-06-17T19:23:03
val_val_001426,keep,,,2026-06-17T19:23:08
val_val_001427,keep,,,2026-06-17T19:23:15
val_val_001428,remove_image,,,2026-06-17T19:23:26
val_val_001429,keep,,,2026-06-17T21:00:02
val_val_001430,fix_label,,,2026-06-17T21:19:27
val_val_001431,keep,,,2026-06-17T19:23:39
val_val_001432,keep,,,2026-06-17T19:23:43
val_val_001433,fix_label,,,2026-06-17T21:19:49
val_val_001434,fix_label,,,2026-06-17T21:19:55
val_val_001435,remove_image,,,2026-06-17T19:23:56
val_val_001436,keep,,,2026-06-17T19:24:18
val_val_001437,keep,,,2026-06-17T19:24:21
val_val_001438,keep,,,2026-06-17T19:24:26
val_val_001439,keep,,,2026-06-17T19:24:29
val_val_001440,fix_label,,,2026-06-17T21:20:23
val_val_001441,fix_label,,,2026-06-17T21:20:31
val_val_001442,keep,,,2026-06-17T19:24:42
val_val_001443,keep,,,2026-06-17T19:24:47
val_val_001444,fix_label,,,2026-06-17T21:20:46
val_val_001445,keep,,,2026-06-17T19:25:07
val_val_001446,remove_image,,,2026-06-17T21:21:04
val_val_001447,keep,,,2026-06-17T19:25:28
val_val_001448,keep,,,2026-06-17T19:25:31
val_val_001449,keep,,,2026-06-17T21:21:39
val_val_001450,keep,,,2026-06-17T19:25:42
val_val_001451,remove_image,,,2026-06-17T19:25:45
val_val_001452,remove_image,,,2026-06-17T19:25:48
val_val_001453,keep,,,2026-06-17T19:25:52
val_val_001454,keep,,,2026-06-17T19:25:55
val_val_001455,remove_image,,,2026-06-17T19:26:01
val_val_001456,remove_image,,,2026-06-17T21:22:04
val_val_001457,remove_image,,,2026-06-17T21:22:11
val_val_001458,keep,,,2026-06-17T19:26:17
val_val_001459,remove_image,,,2026-06-17T19:26:21
val_val_001556,fix_label,,,2026-06-17T21:22:20
val_val_001557,fix_label,,,2026-06-17T21:22:29
val_val_001560,remove_image,,,2026-06-17T21:06:21
val_val_001561,remove_image,,,2026-06-17T21:06:25
val_val_001562,remove_image,,,2026-06-17T21:06:28
val_val_001565,keep,,,2026-06-17T20:14:44
val_val_001566,keep,,,2026-06-17T20:14:47
val_val_001571,fix_label,,,2026-06-17T21:22:48
val_val_001572,fix_label,,,2026-06-17T21:22:54
val_val_001573,fix_label,,,2026-06-17T21:23:04
val_val_001574,fix_label,,,2026-06-17T21:23:09
val_val_001575,fix_label,,,2026-06-17T21:23:13
val_val_001584,fix_label,,,2026-06-17T21:23:17
val_val_001586,remove_image,,,2026-06-17T21:06:32
val_val_001595,remove_image,,,2026-06-17T21:06:35
val_val_001657,fix_label,,,2026-06-17T21:23:51
val_val_001659,fix_label,,,2026-06-17T21:23:21
val_val_001680,fix_label,,,2026-06-17T21:23:47
